Tipo Elezione;Data Elezione;Lista;Ripartizione;Nazione;Voti Liste;Schede Nulle;Schede Bianche ;Schede Contestate;Votanti;Elettori
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;EUROPA;LETTONIA;28;10;6;0;282;474
Senato Estero;25/09/2022;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;EUROPA;LETTONIA;1;10;6;0;282;474
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;EUROPA;LETTONIA;141;10;6;0;282;474
Senato Estero;25/09/2022;MOVIMENTO DELLE LIBERTA';EUROPA;LETTONIA;2;10;6;0;282;474
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;EUROPA;LETTONIA;46;10;6;0;282;474
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;EUROPA;LETTONIA;54;10;6;0;282;474
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;EUROPA;ESTONIA;34;12;4;0;214;632
Senato Estero;25/09/2022;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;EUROPA;ESTONIA;3;12;4;0;214;632
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;EUROPA;ESTONIA;41;12;4;0;214;632
Senato Estero;25/09/2022;MOVIMENTO DELLE LIBERTA';EUROPA;ESTONIA;6;12;4;0;214;632
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;EUROPA;ESTONIA;25;12;4;0;214;632
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;EUROPA;ESTONIA;92;12;4;0;214;632
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;EUROPA;BIELORUSSIA;4;8;1;0;76;204
Senato Estero;25/09/2022;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;EUROPA;BIELORUSSIA;2;8;1;0;76;204
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;EUROPA;BIELORUSSIA;33;8;1;0;76;204
Senato Estero;25/09/2022;MOVIMENTO DELLE LIBERTA';EUROPA;BIELORUSSIA;2;8;1;0;76;204
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;EUROPA;BIELORUSSIA;12;8;1;0;76;204
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;EUROPA;BIELORUSSIA;15;8;1;0;76;204
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;EUROPA;UCRAINA;0;0;0;0;0;23
Senato Estero;25/09/2022;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;EUROPA;UCRAINA;0;0;0;0;0;23
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;EUROPA;UCRAINA;0;0;0;0;0;23
Senato Estero;25/09/2022;MOVIMENTO DELLE LIBERTA';EUROPA;UCRAINA;0;0;0;0;0;23
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;EUROPA;UCRAINA;0;0;0;0;0;23
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;EUROPA;UCRAINA;0;0;0;0;0;23
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;EUROPA;CROAZIA;200;198;34;0;3695;14801
Senato Estero;25/09/2022;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;EUROPA;CROAZIA;117;198;34;0;3695;14801
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;EUROPA;CROAZIA;1284;198;34;0;3695;14801
Senato Estero;25/09/2022;MOVIMENTO DELLE LIBERTA';EUROPA;CROAZIA;160;198;34;0;3695;14801
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;EUROPA;CROAZIA;245;198;34;0;3695;14801
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;EUROPA;CROAZIA;1099;198;34;0;3695;14801
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;EUROPA;CIPRO;43;18;6;0;386;1156
Senato Estero;25/09/2022;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;EUROPA;CIPRO;8;18;6;0;386;1156
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;EUROPA;CIPRO;130;18;6;0;386;1156
Senato Estero;25/09/2022;MOVIMENTO DELLE LIBERTA';EUROPA;CIPRO;6;18;6;0;386;1156
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;EUROPA;CIPRO;42;18;6;0;386;1156
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;EUROPA;CIPRO;129;18;6;0;386;1156
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;EUROPA;TURCHIA;111;39;14;0;1278;4424
Senato Estero;25/09/2022;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;EUROPA;TURCHIA;30;39;14;0;1278;4424
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;EUROPA;TURCHIA;345;39;14;0;1278;4424
Senato Estero;25/09/2022;MOVIMENTO DELLE LIBERTA';EUROPA;TURCHIA;57;39;14;0;1278;4424
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;EUROPA;TURCHIA;134;39;14;0;1278;4424
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;EUROPA;TURCHIA;459;39;14;0;1278;4424
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;EUROPA;SLOVENIA;126;95;23;0;1627;4425
Senato Estero;25/09/2022;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;EUROPA;SLOVENIA;31;95;23;0;1627;4425
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;EUROPA;SLOVENIA;488;95;23;0;1627;4425
Senato Estero;25/09/2022;MOVIMENTO DELLE LIBERTA';EUROPA;SLOVENIA;44;95;23;0;1627;4425
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;EUROPA;SLOVENIA;192;95;23;0;1627;4425
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;EUROPA;SLOVENIA;544;95;23;0;1627;4425
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;EUROPA;BOSNIA-ERZEGOVINA;18;20;8;0;343;837
Senato Estero;25/09/2022;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;EUROPA;BOSNIA-ERZEGOVINA;2;20;8;0;343;837
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;EUROPA;BOSNIA-ERZEGOVINA;158;20;8;0;343;837
Senato Estero;25/09/2022;MOVIMENTO DELLE LIBERTA';EUROPA;BOSNIA-ERZEGOVINA;13;20;8;0;343;837
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;EUROPA;BOSNIA-ERZEGOVINA;36;20;8;0;343;837
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;EUROPA;BOSNIA-ERZEGOVINA;96;20;8;0;343;837
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;EUROPA;SLOVACCHIA;75;29;8;0;604;1496
Senato Estero;25/09/2022;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;EUROPA;SLOVACCHIA;8;29;8;0;604;1496
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;EUROPA;SLOVACCHIA;205;29;8;0;604;1496
Senato Estero;25/09/2022;MOVIMENTO DELLE LIBERTA';EUROPA;SLOVACCHIA;10;29;8;0;604;1496
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;EUROPA;SLOVACCHIA;74;29;8;0;604;1496
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;EUROPA;SLOVACCHIA;183;29;8;0;604;1496
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;EUROPA;MACEDONIA DEL NORD;9;14;2;0;110;391
Senato Estero;25/09/2022;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;EUROPA;MACEDONIA DEL NORD;3;14;2;0;110;391
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;EUROPA;MACEDONIA DEL NORD;38;14;2;0;110;391
Senato Estero;25/09/2022;MOVIMENTO DELLE LIBERTA';EUROPA;MACEDONIA DEL NORD;0;14;2;0;110;391
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;EUROPA;MACEDONIA DEL NORD;16;14;2;0;110;391
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;EUROPA;MACEDONIA DEL NORD;30;14;2;0;110;391
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;EUROPA;MOLDOVA;9;11;3;0;195;464
Senato Estero;25/09/2022;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;EUROPA;MOLDOVA;5;11;3;0;195;464
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;EUROPA;MOLDOVA;105;11;3;0;195;464
Senato Estero;25/09/2022;MOVIMENTO DELLE LIBERTA';EUROPA;MOLDOVA;4;11;3;0;195;464
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;EUROPA;MOLDOVA;13;11;3;0;195;464
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;EUROPA;MOLDOVA;28;11;3;0;195;464
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;EUROPA;MONTENEGRO;4;7;1;0;79;273
Senato Estero;25/09/2022;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;EUROPA;MONTENEGRO;0;7;1;0;79;273
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;EUROPA;MONTENEGRO;31;7;1;0;79;273
Senato Estero;25/09/2022;MOVIMENTO DELLE LIBERTA';EUROPA;MONTENEGRO;6;7;1;0;79;273
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;EUROPA;MONTENEGRO;9;7;1;0;79;273
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;EUROPA;MONTENEGRO;20;7;1;0;79;273
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;EUROPA;KOSOVO;0;0;0;0;0;560
Senato Estero;25/09/2022;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO;EUROPA;KOSOVO;0;0;0;0;0;560
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;EUROPA;KOSOVO;0;0;0;0;0;560
Senato Estero;25/09/2022;MOVIMENTO DELLE LIBERTA';EUROPA;KOSOVO;0;0;0;0;0;560
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;EUROPA;KOSOVO;0;0;0;0;0;560
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;EUROPA;KOSOVO;0;0;0;0;0;560
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AMERICA MERIDIONALE;ARGENTINA;3192;9699;3627;238;268518;771639
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AMERICA MERIDIONALE;ARGENTINA;34527;9699;3627;238;268518;771639
Senato Estero;25/09/2022;L'ITALIA DEL MERIDIONE;AMERICA MERIDIONALE;ARGENTINA;13038;9699;3627;238;268518;771639
Senato Estero;25/09/2022;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE;AMERICA MERIDIONALE;ARGENTINA;102959;9699;3627;238;268518;771639
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AMERICA MERIDIONALE;ARGENTINA;6963;9699;3627;238;268518;771639
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AMERICA MERIDIONALE;ARGENTINA;38315;9699;3627;238;268518;771639
Senato Estero;25/09/2022;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI;AMERICA MERIDIONALE;ARGENTINA;43449;9699;3627;238;268518;771639
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AMERICA MERIDIONALE;BOLIVIA;39;60;39;0;1423;3165
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AMERICA MERIDIONALE;BOLIVIA;314;60;39;0;1423;3165
Senato Estero;25/09/2022;L'ITALIA DEL MERIDIONE;AMERICA MERIDIONALE;BOLIVIA;18;60;39;0;1423;3165
Senato Estero;25/09/2022;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE;AMERICA MERIDIONALE;BOLIVIA;533;60;39;0;1423;3165
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AMERICA MERIDIONALE;BOLIVIA;56;60;39;0;1423;3165
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AMERICA MERIDIONALE;BOLIVIA;271;60;39;0;1423;3165
Senato Estero;25/09/2022;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI;AMERICA MERIDIONALE;BOLIVIA;51;60;39;0;1423;3165
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AMERICA MERIDIONALE;BRASILE;2474;6010;1520;10;116921;433636
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AMERICA MERIDIONALE;BRASILE;39368;6010;1520;10;116921;433636
Senato Estero;25/09/2022;L'ITALIA DEL MERIDIONE;AMERICA MERIDIONALE;BRASILE;420;6010;1520;10;116921;433636
Senato Estero;25/09/2022;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE;AMERICA MERIDIONALE;BRASILE;16983;6010;1520;10;116921;433636
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AMERICA MERIDIONALE;BRASILE;2306;6010;1520;10;116921;433636
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AMERICA MERIDIONALE;BRASILE;35182;6010;1520;10;116921;433636
Senato Estero;25/09/2022;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI;AMERICA MERIDIONALE;BRASILE;7571;6010;1520;10;116921;433636
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AMERICA MERIDIONALE;CILE;161;378;144;2;5452;54288
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AMERICA MERIDIONALE;CILE;2129;378;144;2;5452;54288
Senato Estero;25/09/2022;L'ITALIA DEL MERIDIONE;AMERICA MERIDIONALE;CILE;51;378;144;2;5452;54288
Senato Estero;25/09/2022;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE;AMERICA MERIDIONALE;CILE;779;378;144;2;5452;54288
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AMERICA MERIDIONALE;CILE;237;378;144;2;5452;54288
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AMERICA MERIDIONALE;CILE;974;378;144;2;5452;54288
Senato Estero;25/09/2022;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI;AMERICA MERIDIONALE;CILE;492;378;144;2;5452;54288
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AMERICA MERIDIONALE;COLOMBIA;224;109;26;0;4865;17759
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AMERICA MERIDIONALE;COLOMBIA;1638;109;26;0;4865;17759
Senato Estero;25/09/2022;L'ITALIA DEL MERIDIONE;AMERICA MERIDIONALE;COLOMBIA;59;109;26;0;4865;17759
Senato Estero;25/09/2022;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE;AMERICA MERIDIONALE;COLOMBIA;415;109;26;0;4865;17759
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AMERICA MERIDIONALE;COLOMBIA;340;109;26;0;4865;17759
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AMERICA MERIDIONALE;COLOMBIA;1047;109;26;0;4865;17759
Senato Estero;25/09/2022;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI;AMERICA MERIDIONALE;COLOMBIA;586;109;26;0;4865;17759
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AMERICA MERIDIONALE;ECUADOR;114;232;66;0;3294;15468
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AMERICA MERIDIONALE;ECUADOR;1007;232;66;0;3294;15468
Senato Estero;25/09/2022;L'ITALIA DEL MERIDIONE;AMERICA MERIDIONALE;ECUADOR;57;232;66;0;3294;15468
Senato Estero;25/09/2022;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE;AMERICA MERIDIONALE;ECUADOR;463;232;66;0;3294;15468
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AMERICA MERIDIONALE;ECUADOR;217;232;66;0;3294;15468
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AMERICA MERIDIONALE;ECUADOR;497;232;66;0;3294;15468
Senato Estero;25/09/2022;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI;AMERICA MERIDIONALE;ECUADOR;420;232;66;0;3294;15468
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AMERICA MERIDIONALE;PARAGUAY;59;175;60;0;2656;10281
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AMERICA MERIDIONALE;PARAGUAY;613;175;60;0;2656;10281
Senato Estero;25/09/2022;L'ITALIA DEL MERIDIONE;AMERICA MERIDIONALE;PARAGUAY;67;175;60;0;2656;10281
Senato Estero;25/09/2022;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE;AMERICA MERIDIONALE;PARAGUAY;966;175;60;0;2656;10281
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AMERICA MERIDIONALE;PARAGUAY;118;175;60;0;2656;10281
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AMERICA MERIDIONALE;PARAGUAY;205;175;60;0;2656;10281
Senato Estero;25/09/2022;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI;AMERICA MERIDIONALE;PARAGUAY;408;175;60;0;2656;10281
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AMERICA MERIDIONALE;PERU';397;634;347;0;8149;27328
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AMERICA MERIDIONALE;PERU';2979;634;347;0;8149;27328
Senato Estero;25/09/2022;L'ITALIA DEL MERIDIONE;AMERICA MERIDIONALE;PERU';127;634;347;0;8149;27328
Senato Estero;25/09/2022;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE;AMERICA MERIDIONALE;PERU';663;634;347;0;8149;27328
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AMERICA MERIDIONALE;PERU';438;634;347;0;8149;27328
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AMERICA MERIDIONALE;PERU';1251;634;347;0;8149;27328
Senato Estero;25/09/2022;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI;AMERICA MERIDIONALE;PERU';913;634;347;0;8149;27328
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AMERICA MERIDIONALE;TRINIDAD E TOBAGO;0;0;0;0;0;73
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AMERICA MERIDIONALE;TRINIDAD E TOBAGO;0;0;0;0;0;73
Senato Estero;25/09/2022;L'ITALIA DEL MERIDIONE;AMERICA MERIDIONALE;TRINIDAD E TOBAGO;0;0;0;0;0;73
Senato Estero;25/09/2022;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE;AMERICA MERIDIONALE;TRINIDAD E TOBAGO;0;0;0;0;0;73
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AMERICA MERIDIONALE;TRINIDAD E TOBAGO;0;0;0;0;0;73
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AMERICA MERIDIONALE;TRINIDAD E TOBAGO;0;0;0;0;0;73
Senato Estero;25/09/2022;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI;AMERICA MERIDIONALE;TRINIDAD E TOBAGO;0;0;0;0;0;73
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AMERICA MERIDIONALE;URUGUAY;218;2968;2016;29;21017;94566
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AMERICA MERIDIONALE;URUGUAY;2411;2968;2016;29;21017;94566
Senato Estero;25/09/2022;L'ITALIA DEL MERIDIONE;AMERICA MERIDIONALE;URUGUAY;251;2968;2016;29;21017;94566
Senato Estero;25/09/2022;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE;AMERICA MERIDIONALE;URUGUAY;3092;2968;2016;29;21017;94566
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AMERICA MERIDIONALE;URUGUAY;4561;2968;2016;29;21017;94566
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AMERICA MERIDIONALE;URUGUAY;5599;2968;2016;29;21017;94566
Senato Estero;25/09/2022;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI;AMERICA MERIDIONALE;URUGUAY;1221;2968;2016;29;21017;94566
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AMERICA MERIDIONALE;VENEZUELA;3324;807;218;5;21869;87056
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AMERICA MERIDIONALE;VENEZUELA;6841;807;218;5;21869;87056
Senato Estero;25/09/2022;L'ITALIA DEL MERIDIONE;AMERICA MERIDIONALE;VENEZUELA;141;807;218;5;21869;87056
Senato Estero;25/09/2022;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE;AMERICA MERIDIONALE;VENEZUELA;5010;807;218;5;21869;87056
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AMERICA MERIDIONALE;VENEZUELA;438;807;218;5;21869;87056
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AMERICA MERIDIONALE;VENEZUELA;2884;807;218;5;21869;87056
Senato Estero;25/09/2022;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI;AMERICA MERIDIONALE;VENEZUELA;764;807;218;5;21869;87056
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AMERICA MERIDIONALE;GUYANA;0;0;0;0;0;3
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AMERICA MERIDIONALE;GUYANA;0;0;0;0;0;3
Senato Estero;25/09/2022;L'ITALIA DEL MERIDIONE;AMERICA MERIDIONALE;GUYANA;0;0;0;0;0;3
Senato Estero;25/09/2022;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE;AMERICA MERIDIONALE;GUYANA;0;0;0;0;0;3
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AMERICA MERIDIONALE;GUYANA;0;0;0;0;0;3
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AMERICA MERIDIONALE;GUYANA;0;0;0;0;0;3
Senato Estero;25/09/2022;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI;AMERICA MERIDIONALE;GUYANA;0;0;0;0;0;3
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AMERICA MERIDIONALE;SURINAME;0;0;0;0;0;2
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AMERICA MERIDIONALE;SURINAME;0;0;0;0;0;2
Senato Estero;25/09/2022;L'ITALIA DEL MERIDIONE;AMERICA MERIDIONALE;SURINAME;0;0;0;0;0;2
Senato Estero;25/09/2022;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE;AMERICA MERIDIONALE;SURINAME;0;0;0;0;0;2
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AMERICA MERIDIONALE;SURINAME;0;0;0;0;0;2
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AMERICA MERIDIONALE;SURINAME;0;0;0;0;0;2
Senato Estero;25/09/2022;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI;AMERICA MERIDIONALE;SURINAME;0;0;0;0;0;2
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AMERICA SETTENTRIONALE E CENTRALE;BAHAMAS;0;1;0;0;34;223
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AMERICA SETTENTRIONALE E CENTRALE;BAHAMAS;13;1;0;0;34;223
Senato Estero;25/09/2022;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE;AMERICA SETTENTRIONALE E CENTRALE;BAHAMAS;4;1;0;0;34;223
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AMERICA SETTENTRIONALE E CENTRALE;BAHAMAS;5;1;0;0;34;223
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AMERICA SETTENTRIONALE E CENTRALE;BAHAMAS;7;1;0;0;34;223
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AMERICA SETTENTRIONALE E CENTRALE;CANADA;1077;1605;498;1;25938;117283
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AMERICA SETTENTRIONALE E CENTRALE;CANADA;7538;1605;498;1;25938;117283
Senato Estero;25/09/2022;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE;AMERICA SETTENTRIONALE E CENTRALE;CANADA;1879;1605;498;1;25938;117283
