Data Elezione;Tipo Elezione;Ripartizione;Nazione;Numero Candidato;Cognome;Nome;Tipo Altro Nome;Altro Nome;Preferenze;Lista
25/09/2022;Senato Estero;EUROPA;SLOVENIA;2;BALBI;STEFANO;;;19;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;EUROPA;SLOVENIA;1;BILLE';LUIGI;;;41;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;EUROPA;SLOVENIA;2;ZEHENTNER;ALESSANDRO;;;53;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;EUROPA;SLOVENIA;1;CRISANTI;ANDREA;;;87;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;EUROPA;SLOVENIA;2;SCHIAVONE;MICHELE;;;22;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;EUROPA;SLOVENIA;1;CALANDRA;AMERICO;;;6;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
25/09/2022;Senato Estero;EUROPA;BOSNIA-ERZEGOVINA;1;TIPU;GOLAM MAULA;;;2;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;EUROPA;BOSNIA-ERZEGOVINA;2;RENZETTI;ANGELO;;;1;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;EUROPA;BOSNIA-ERZEGOVINA;1;AGOSTINI;ALESSANDRA;;;3;MOVIMENTO DELLE LIBERTA'
25/09/2022;Senato Estero;EUROPA;BOSNIA-ERZEGOVINA;2;BARONE;ESTER;;;0;MOVIMENTO DELLE LIBERTA'
25/09/2022;Senato Estero;EUROPA;BOSNIA-ERZEGOVINA;1;BARDIN;ANDREA;;;6;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;EUROPA;BOSNIA-ERZEGOVINA;2;BALBI;STEFANO;;;2;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;EUROPA;BOSNIA-ERZEGOVINA;1;BILLE';LUIGI;;;22;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;EUROPA;BOSNIA-ERZEGOVINA;2;ZEHENTNER;ALESSANDRO;;;16;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;EUROPA;BOSNIA-ERZEGOVINA;1;CRISANTI;ANDREA;;;15;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;EUROPA;BOSNIA-ERZEGOVINA;2;SCHIAVONE;MICHELE;;;6;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;EUROPA;BOSNIA-ERZEGOVINA;1;CALANDRA;AMERICO;;;1;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
25/09/2022;Senato Estero;EUROPA;SLOVACCHIA;1;TIPU;GOLAM MAULA;;;6;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;EUROPA;SLOVACCHIA;2;RENZETTI;ANGELO;;;9;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;EUROPA;SLOVACCHIA;1;AGOSTINI;ALESSANDRA;;;3;MOVIMENTO DELLE LIBERTA'
25/09/2022;Senato Estero;EUROPA;SLOVACCHIA;2;BARONE;ESTER;;;2;MOVIMENTO DELLE LIBERTA'
25/09/2022;Senato Estero;EUROPA;SLOVACCHIA;1;BARDIN;ANDREA;;;7;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;EUROPA;SLOVACCHIA;2;BALBI;STEFANO;;;13;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;EUROPA;SLOVACCHIA;1;BILLE';LUIGI;;;17;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;EUROPA;SLOVACCHIA;2;ZEHENTNER;ALESSANDRO;;;32;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;EUROPA;SLOVACCHIA;1;CRISANTI;ANDREA;;;33;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;EUROPA;SLOVACCHIA;2;SCHIAVONE;MICHELE;;;13;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;EUROPA;SLOVACCHIA;1;CALANDRA;AMERICO;;;0;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
25/09/2022;Senato Estero;EUROPA;MACEDONIA DEL NORD;1;TIPU;GOLAM MAULA;;;1;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;EUROPA;MACEDONIA DEL NORD;2;RENZETTI;ANGELO;;;3;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;EUROPA;MACEDONIA DEL NORD;1;AGOSTINI;ALESSANDRA;;;0;MOVIMENTO DELLE LIBERTA'
25/09/2022;Senato Estero;EUROPA;MACEDONIA DEL NORD;2;BARONE;ESTER;;;0;MOVIMENTO DELLE LIBERTA'
25/09/2022;Senato Estero;EUROPA;MACEDONIA DEL NORD;1;BARDIN;ANDREA;;;1;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;EUROPA;MACEDONIA DEL NORD;2;BALBI;STEFANO;;;6;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;EUROPA;MACEDONIA DEL NORD;1;BILLE';LUIGI;;;4;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;EUROPA;MACEDONIA DEL NORD;2;ZEHENTNER;ALESSANDRO;;;1;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;EUROPA;MACEDONIA DEL NORD;1;CRISANTI;ANDREA;;;6;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;EUROPA;MACEDONIA DEL NORD;2;SCHIAVONE;MICHELE;;;3;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;EUROPA;MACEDONIA DEL NORD;1;CALANDRA;AMERICO;;;0;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
25/09/2022;Senato Estero;EUROPA;MOLDOVA;1;TIPU;GOLAM MAULA;;;0;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;EUROPA;MOLDOVA;2;RENZETTI;ANGELO;;;0;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;EUROPA;MOLDOVA;1;AGOSTINI;ALESSANDRA;;;0;MOVIMENTO DELLE LIBERTA'
25/09/2022;Senato Estero;EUROPA;MOLDOVA;2;BARONE;ESTER;;;0;MOVIMENTO DELLE LIBERTA'
25/09/2022;Senato Estero;EUROPA;MOLDOVA;1;BARDIN;ANDREA;;;1;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;EUROPA;MOLDOVA;2;BALBI;STEFANO;;;2;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;EUROPA;MOLDOVA;1;BILLE';LUIGI;;;19;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;EUROPA;MOLDOVA;2;ZEHENTNER;ALESSANDRO;;;13;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;EUROPA;MOLDOVA;1;CRISANTI;ANDREA;;;5;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;EUROPA;MOLDOVA;2;SCHIAVONE;MICHELE;;;1;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;EUROPA;MOLDOVA;1;CALANDRA;AMERICO;;;1;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
25/09/2022;Senato Estero;EUROPA;MONTENEGRO;1;TIPU;GOLAM MAULA;;;0;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;EUROPA;MONTENEGRO;2;RENZETTI;ANGELO;;;1;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;EUROPA;MONTENEGRO;1;AGOSTINI;ALESSANDRA;;;0;MOVIMENTO DELLE LIBERTA'
25/09/2022;Senato Estero;EUROPA;MONTENEGRO;2;BARONE;ESTER;;;2;MOVIMENTO DELLE LIBERTA'
25/09/2022;Senato Estero;EUROPA;MONTENEGRO;1;BARDIN;ANDREA;;;2;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;EUROPA;MONTENEGRO;2;BALBI;STEFANO;;;2;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;EUROPA;MONTENEGRO;1;BILLE';LUIGI;;;2;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;EUROPA;MONTENEGRO;2;ZEHENTNER;ALESSANDRO;;;3;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;EUROPA;MONTENEGRO;1;CRISANTI;ANDREA;;;1;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;EUROPA;MONTENEGRO;2;SCHIAVONE;MICHELE;;;0;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;EUROPA;MONTENEGRO;1;CALANDRA;AMERICO;;;0;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
25/09/2022;Senato Estero;EUROPA;KOSOVO;1;TIPU;GOLAM MAULA;;;0;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;EUROPA;KOSOVO;2;RENZETTI;ANGELO;;;0;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;EUROPA;KOSOVO;1;AGOSTINI;ALESSANDRA;;;0;MOVIMENTO DELLE LIBERTA'
25/09/2022;Senato Estero;EUROPA;KOSOVO;2;BARONE;ESTER;;;0;MOVIMENTO DELLE LIBERTA'
25/09/2022;Senato Estero;EUROPA;KOSOVO;1;BARDIN;ANDREA;;;0;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;EUROPA;KOSOVO;2;BALBI;STEFANO;;;0;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;EUROPA;KOSOVO;1;BILLE';LUIGI;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;EUROPA;KOSOVO;2;ZEHENTNER;ALESSANDRO;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;EUROPA;KOSOVO;1;CRISANTI;ANDREA;;;0;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;EUROPA;KOSOVO;2;SCHIAVONE;MICHELE;;;0;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;EUROPA;KOSOVO;1;CALANDRA;AMERICO;;;0;IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
25/09/2022;Senato Estero;AMERICA MERIDIONALE;ARGENTINA;1;DI MARTINO;VINCENZO;;;543;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AMERICA MERIDIONALE;ARGENTINA;2;ROLAND ZOVICO;MARCELO LUIS;;;283;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AMERICA MERIDIONALE;ARGENTINA;1;BOMRAD;MARCELO DAVID;;;12080;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AMERICA MERIDIONALE;ARGENTINA;2;FITTIPALDI;EMERSON;;;2194;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AMERICA MERIDIONALE;ARGENTINA;1;PALMIOTTI;JOSE' FRANCISCO;;;17586;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI
25/09/2022;Senato Estero;AMERICA MERIDIONALE;ARGENTINA;2;MIGUEL;RODRIGO SEBASTIAN;;;5009;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI
25/09/2022;Senato Estero;AMERICA MERIDIONALE;ARGENTINA;1;LASPRO;LUCIANA;;;6005;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Senato Estero;AMERICA MERIDIONALE;ARGENTINA;2;BORGHESE;MARIO ALEJANDRO;;;51982;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Senato Estero;AMERICA MERIDIONALE;ARGENTINA;1;SEBASTIANI;MARIO ALDO;;;14822;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AMERICA MERIDIONALE;ARGENTINA;2;MATARAZZO;ANGELO ANDREA;;;1544;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AMERICA MERIDIONALE;ARGENTINA;1;BIANCO;EMILIO JULIO;;;3588;L'ITALIA DEL MERIDIONE
25/09/2022;Senato Estero;AMERICA MERIDIONALE;ARGENTINA;2;ROSSINO;ANGELA;;;2545;L'ITALIA DEL MERIDIONE
25/09/2022;Senato Estero;AMERICA MERIDIONALE;ARGENTINA;1;MAINENTI;IVANA;;;1371;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AMERICA MERIDIONALE;ARGENTINA;2;GARRUTI;VINCENZO;;;637;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AMERICA MERIDIONALE;BOLIVIA;1;DI MARTINO;VINCENZO;;;8;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AMERICA MERIDIONALE;BOLIVIA;2;ROLAND ZOVICO;MARCELO LUIS;;;1;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AMERICA MERIDIONALE;BOLIVIA;1;BOMRAD;MARCELO DAVID;;;32;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AMERICA MERIDIONALE;BOLIVIA;2;FITTIPALDI;EMERSON;;;114;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AMERICA MERIDIONALE;BOLIVIA;1;PALMIOTTI;JOSE' FRANCISCO;;;8;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI
25/09/2022;Senato Estero;AMERICA MERIDIONALE;BOLIVIA;2;MIGUEL;RODRIGO SEBASTIAN;;;3;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI
25/09/2022;Senato Estero;AMERICA MERIDIONALE;BOLIVIA;1;LASPRO;LUCIANA;;;18;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Senato Estero;AMERICA MERIDIONALE;BOLIVIA;2;BORGHESE;MARIO ALEJANDRO;;;447;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Senato Estero;AMERICA MERIDIONALE;BOLIVIA;1;SEBASTIANI;MARIO ALDO;;;29;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AMERICA MERIDIONALE;BOLIVIA;2;MATARAZZO;ANGELO ANDREA;;;38;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AMERICA MERIDIONALE;BOLIVIA;1;BIANCO;EMILIO JULIO;;;1;L'ITALIA DEL MERIDIONE
25/09/2022;Senato Estero;AMERICA MERIDIONALE;BOLIVIA;2;ROSSINO;ANGELA;;;4;L'ITALIA DEL MERIDIONE
25/09/2022;Senato Estero;AMERICA MERIDIONALE;BOLIVIA;1;MAINENTI;IVANA;;;11;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AMERICA MERIDIONALE;BOLIVIA;2;GARRUTI;VINCENZO;;;12;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AMERICA MERIDIONALE;BRASILE;1;DI MARTINO;VINCENZO;;;70;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AMERICA MERIDIONALE;BRASILE;2;ROLAND ZOVICO;MARCELO LUIS;;;1576;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AMERICA MERIDIONALE;BRASILE;1;BOMRAD;MARCELO DAVID;;;578;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AMERICA MERIDIONALE;BRASILE;2;FITTIPALDI;EMERSON;;;31386;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AMERICA MERIDIONALE;BRASILE;1;PALMIOTTI;JOSE' FRANCISCO;;;2038;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI
25/09/2022;Senato Estero;AMERICA MERIDIONALE;BRASILE;2;MIGUEL;RODRIGO SEBASTIAN;;;1721;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI
25/09/2022;Senato Estero;AMERICA MERIDIONALE;BRASILE;1;LASPRO;LUCIANA;;;13676;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Senato Estero;AMERICA MERIDIONALE;BRASILE;2;BORGHESE;MARIO ALEJANDRO;;;130;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Senato Estero;AMERICA MERIDIONALE;BRASILE;1;SEBASTIANI;MARIO ALDO;;;884;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AMERICA MERIDIONALE;BRASILE;2;MATARAZZO;ANGELO ANDREA;;;27202;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AMERICA MERIDIONALE;BRASILE;1;BIANCO;EMILIO JULIO;;;61;L'ITALIA DEL MERIDIONE
25/09/2022;Senato Estero;AMERICA MERIDIONALE;BRASILE;2;ROSSINO;ANGELA;;;71;L'ITALIA DEL MERIDIONE
25/09/2022;Senato Estero;AMERICA MERIDIONALE;BRASILE;1;MAINENTI;IVANA;;;395;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AMERICA MERIDIONALE;BRASILE;2;GARRUTI;VINCENZO;;;540;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AMERICA MERIDIONALE;CILE;1;DI MARTINO;VINCENZO;;;46;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AMERICA MERIDIONALE;CILE;2;ROLAND ZOVICO;MARCELO LUIS;;;24;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AMERICA MERIDIONALE;CILE;1;BOMRAD;MARCELO DAVID;;;389;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AMERICA MERIDIONALE;CILE;2;FITTIPALDI;EMERSON;;;811;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AMERICA MERIDIONALE;CILE;1;PALMIOTTI;JOSE' FRANCISCO;;;158;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI
25/09/2022;Senato Estero;AMERICA MERIDIONALE;CILE;2;MIGUEL;RODRIGO SEBASTIAN;;;107;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI
25/09/2022;Senato Estero;AMERICA MERIDIONALE;CILE;1;LASPRO;LUCIANA;;;131;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Senato Estero;AMERICA MERIDIONALE;CILE;2;BORGHESE;MARIO ALEJANDRO;;;406;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Senato Estero;AMERICA MERIDIONALE;CILE;1;SEBASTIANI;MARIO ALDO;;;333;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AMERICA MERIDIONALE;CILE;2;MATARAZZO;ANGELO ANDREA;;;185;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AMERICA MERIDIONALE;CILE;1;BIANCO;EMILIO JULIO;;;11;L'ITALIA DEL MERIDIONE
25/09/2022;Senato Estero;AMERICA MERIDIONALE;CILE;2;ROSSINO;ANGELA;;;21;L'ITALIA DEL MERIDIONE
25/09/2022;Senato Estero;AMERICA MERIDIONALE;CILE;1;MAINENTI;IVANA;;;98;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AMERICA MERIDIONALE;CILE;2;GARRUTI;VINCENZO;;;38;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AMERICA MERIDIONALE;COLOMBIA;1;DI MARTINO;VINCENZO;;;60;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AMERICA MERIDIONALE;COLOMBIA;2;ROLAND ZOVICO;MARCELO LUIS;;;4;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AMERICA MERIDIONALE;COLOMBIA;1;BOMRAD;MARCELO DAVID;;;160;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AMERICA MERIDIONALE;COLOMBIA;2;FITTIPALDI;EMERSON;;;291;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AMERICA MERIDIONALE;COLOMBIA;1;PALMIOTTI;JOSE' FRANCISCO;;;107;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI
25/09/2022;Senato Estero;AMERICA MERIDIONALE;COLOMBIA;2;MIGUEL;RODRIGO SEBASTIAN;;;83;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI
25/09/2022;Senato Estero;AMERICA MERIDIONALE;COLOMBIA;1;LASPRO;LUCIANA;;;62;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Senato Estero;AMERICA MERIDIONALE;COLOMBIA;2;BORGHESE;MARIO ALEJANDRO;;;81;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Senato Estero;AMERICA MERIDIONALE;COLOMBIA;1;SEBASTIANI;MARIO ALDO;;;130;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AMERICA MERIDIONALE;COLOMBIA;2;MATARAZZO;ANGELO ANDREA;;;121;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AMERICA MERIDIONALE;COLOMBIA;1;BIANCO;EMILIO JULIO;;;5;L'ITALIA DEL MERIDIONE
25/09/2022;Senato Estero;AMERICA MERIDIONALE;COLOMBIA;2;ROSSINO;ANGELA;;;9;L'ITALIA DEL MERIDIONE
25/09/2022;Senato Estero;AMERICA MERIDIONALE;COLOMBIA;1;MAINENTI;IVANA;;;71;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AMERICA MERIDIONALE;COLOMBIA;2;GARRUTI;VINCENZO;;;32;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AMERICA MERIDIONALE;ECUADOR;1;DI MARTINO;VINCENZO;;;10;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AMERICA MERIDIONALE;ECUADOR;2;ROLAND ZOVICO;MARCELO LUIS;;;6;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AMERICA MERIDIONALE;ECUADOR;1;BOMRAD;MARCELO DAVID;;;81;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AMERICA MERIDIONALE;ECUADOR;2;FITTIPALDI;EMERSON;;;124;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AMERICA MERIDIONALE;ECUADOR;1;PALMIOTTI;JOSE' FRANCISCO;;;79;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI
25/09/2022;Senato Estero;AMERICA MERIDIONALE;ECUADOR;2;MIGUEL;RODRIGO SEBASTIAN;;;26;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI
25/09/2022;Senato Estero;AMERICA MERIDIONALE;ECUADOR;1;LASPRO;LUCIANA;;;34;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Senato Estero;AMERICA MERIDIONALE;ECUADOR;2;BORGHESE;MARIO ALEJANDRO;;;138;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Senato Estero;AMERICA MERIDIONALE;ECUADOR;1;SEBASTIANI;MARIO ALDO;;;75;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AMERICA MERIDIONALE;ECUADOR;2;MATARAZZO;ANGELO ANDREA;;;21;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AMERICA MERIDIONALE;ECUADOR;1;BIANCO;EMILIO JULIO;;;5;L'ITALIA DEL MERIDIONE
25/09/2022;Senato Estero;AMERICA MERIDIONALE;ECUADOR;2;ROSSINO;ANGELA;;;7;L'ITALIA DEL MERIDIONE
25/09/2022;Senato Estero;AMERICA MERIDIONALE;ECUADOR;1;MAINENTI;IVANA;;;42;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AMERICA MERIDIONALE;ECUADOR;2;GARRUTI;VINCENZO;;;23;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AMERICA MERIDIONALE;PARAGUAY;1;DI MARTINO;VINCENZO;;;21;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AMERICA MERIDIONALE;PARAGUAY;2;ROLAND ZOVICO;MARCELO LUIS;;;2;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AMERICA MERIDIONALE;PARAGUAY;1;BOMRAD;MARCELO DAVID;;;147;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AMERICA MERIDIONALE;PARAGUAY;2;FITTIPALDI;EMERSON;;;201;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AMERICA MERIDIONALE;PARAGUAY;1;PALMIOTTI;JOSE' FRANCISCO;;;161;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI
25/09/2022;Senato Estero;AMERICA MERIDIONALE;PARAGUAY;2;MIGUEL;RODRIGO SEBASTIAN;;;48;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI
25/09/2022;Senato Estero;AMERICA MERIDIONALE;PARAGUAY;1;LASPRO;LUCIANA;;;106;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Senato Estero;AMERICA MERIDIONALE;PARAGUAY;2;BORGHESE;MARIO ALEJANDRO;;;654;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
